transaction_id,timestamp,date,month,hour,day_of_week,customer_name,age_group,gender,occupation,phone_number,city,township,platform,device_type,transaction_type,amount_mmk,fee_mmk,net_amount_mmk,status,description
TXN-JOXE-45615656,2/4/2024 21:25,2/4/2024,2024-02,21,Sunday,Aung Shwe,35-44,Female,Student,993836702,Taunggyi,Hopong,Wave Money,Feature Phone,Merchant Payment,61500,0,61500,Failed,Purchase at Pun Hlaing Hospital
TXN-PRJE-44956504,2/14/2024 20:13,2/14/2024,2024-02,20,Wednesday,Kyaw Phyo,35-44,Male,Private Sector Employee,9426557431,Yangon,Dagon,Wave Money,iOS,Cash Out,280500,3500,277000,Completed,ATM withdrawal
TXN-NYUW-29878394,6/17/2024 15:29,6/17/2024,2024-06,15,Monday,Myo Hlaing,35-44,Male,Student,9980352135,Mandalay,Aungmyaythazan,Wave Money,Android,Bill Payment,50500,0,50500,Completed,Pay Electricity (YESC)
TXN-FWKM-21282052,3/2/2024 21:46,3/2/2024,2024-03,21,Saturday,Kyaw Nge,35-44,Male,Private Sector Employee,9455199410,Yangon,Hlaing,Wave Money,Android,Salary Credit,813000,0,813000,Completed,Weekly wage
TXN-BJIX-55966449,3/13/2024 19:15,3/13/2024,2024-03,19,Wednesday,Thida Khaing,25-34,Male,Factory Worker,9324720999,Yangon,Hlaing,Wave Money,iOS,P2P Transfer,204000,0,204000,Completed,Money sent to family
TXN-XRZD-31604050,5/10/2024 11:10,5/10/2024,2024-05,11,Friday,Phyo Htun,55+,Female,Private Sector Employee,9967598564,Mandalay,Patheingyi,KBZPay,Feature Phone,P2P Transfer,84500,0,84500,Completed,Personal transfer
TXN-ZSYC-40604296,12/12/2024 3:42,12/12/2024,2024-12,3,Thursday,Pyae Nyi,35-44,Female,Government Employee,9319652239,Yangon,Thingangyun,AYAPay,Feature Phone,P2P Transfer,101000,0,101000,Completed,Money sent to family
TXN-XDRZ-55944568,9/14/2024 9:54,9/14/2024,2024-09,9,Saturday,Wai Tun,18-24,Male,Government Employee,9983087059,Mawlamyine,Mudon,Wave Money,Feature Phone,P2P Transfer,257000,0,257000,Completed,Money sent to family
TXN-EWOT-46642170,5/18/2024 12:08,5/18/2024,2024-05,12,Saturday,Myo Aung,35-44,Female,Trader / Merchant,9424522675,Mandalay,Maha Aungmye,OK Dollar,Android,P2P Transfer,97000,0,97000,Completed,Payment for goods
TXN-YOTE-49494431,3/17/2024 13:16,3/17/2024,2024-03,13,Sunday,Nge Myint,45-54,Female,Business Owner,9259593917,Bago,Waw,AYAPay,Android,P2P Transfer,500000,0,500000,Completed,Transfer to Aye Hlaing
TXN-DLUF-55176766,4/5/2024 13:10,4/5/2024,2024-04,13,Friday,Aung Win,25-34,Female,Farmer,9497658617,Mawlamyine,Kyaikmaraw,KBZPay,Android,Merchant Payment,87000,0,87000,Completed,Purchase at Mytel
TXN-TNFQ-77123848,1/19/2024 21:31,1/19/2024,2024-01,21,Friday,Daw Naing,25-34,Female,Government Employee,9989706296,Taunggyi,Taunggyi Township,Wave Money,Android,P2P Transfer,382500,0,382500,Completed,Money sent to family
TXN-JGGS-57943849,5/15/2024 10:28,5/15/2024,2024-05,10,Wednesday,Aung Phyo,18-24,Female,Trader / Merchant,9763103241,Yangon,Sanchaung,Wave Money,Android,Bill Payment,35000,0,35000,Completed,Pay School Fees
TXN-GOYK-00771550,1/29/2024 19:38,1/29/2024,2024-01,19,Monday,Phyu Thu,18-24,Male,Government Employee,991586938,Yangon,Insein,KBZPay,Android,P2P Transfer,158000,0,158000,Completed,Personal transfer
TXN-RBFG-61904172,7/20/2024 11:59,7/20/2024,2024-07,11,Saturday,Zaw Shwe,25-34,Female,Government Employee,9263206163,Naypyitaw,Ottarathiri,AYAPay,iOS,Salary Credit,517000,0,517000,Completed,Bonus payment
TXN-XIPR-48847968,8/10/2024 12:25,8/10/2024,2024-08,12,Saturday,Phyo Wai,35-44,Female,Private Sector Employee,9492299911,Mandalay,Aungmyaythazan,Wave Money,Feature Phone,Mobile Top-up,14500,0,14500,Completed,Atom (Telenor) top-up 3000 MMK
TXN-SNLU-42872994,4/8/2024 18:05,4/8/2024,2024-04,18,Monday,Ko Wai,25-34,Male,Freelancer,9310745054,Yangon,Dagon,CB Pay,Android,P2P Transfer,392000,0,392000,Completed,Personal transfer
TXN-HEZQ-85880266,12/1/2024 12:23,12/1/2024,2024-12,12,Sunday,Daw Zaw,35-44,Female,Freelancer,9952148628,Mandalay,Amarapura,Wave Money,Android,Cash In,763500,0,763500,Completed,Bank transfer in
TXN-ZSXM-84649098,11/7/2024 11:54,11/7/2024,2024-11,11,Thursday,Thida Htay,45-54,Female,Private Sector Employee,9769727985,Pathein,Maubin,CB Pay,Android,P2P Transfer,440000,0,440000,Completed,Transfer to Thet Wai
TXN-HRVU-43699912,3/20/2024 16:52,3/20/2024,2024-03,16,Wednesday,Pyae Htay,25-34,Male,Student,957229034,Naypyitaw,Ottarathiri,OK Dollar,Android,Mobile Top-up,11000,0,11000,Completed,Atom (Telenor) top-up 5000 MMK
TXN-EILR-28865513,11/24/2024 9:15,11/24/2024,2024-11,9,Sunday,Zaw Htun,25-34,Female,Freelancer,9448994417,Mandalay,Patheingyi,OK Dollar,Android,P2P Transfer,123000,1000,122000,Completed,Payment for goods
TXN-RRZM-72708039,3/7/2024 10:47,3/7/2024,2024-03,10,Thursday,Ko Oo,35-44,Female,Teacher,9326660993,Yangon,Sanchaung,AYAPay,Feature Phone,P2P Transfer,267000,0,267000,Completed,Money sent to family
TXN-RQVI-06324140,11/12/2024 12:26,11/12/2024,2024-11,12,Tuesday,Thu Maung,18-24,Female,Private Sector Employee,983534655,Yangon,Mingaladon,Wave Money,Android,P2P Transfer,221000,0,221000,Completed,Payment for goods
TXN-JIMB-39671338,10/13/2024 10:39,10/13/2024,2024-10,10,Sunday,Min Zin,25-34,Female,Factory Worker,9732521752,Yangon,Bahan,Wave Money,iOS,P2P Transfer,30000,0,30000,Completed,Money sent to family
TXN-YRKD-75447999,1/24/2024 12:29,1/24/2024,2024-01,12,Wednesday,Thida Phyo,55+,Male,Government Employee,9265058300,Mandalay,Amarapura,Wave Money,Android,Mobile Top-up,13000,0,13000,Completed,Ooredoo top-up 5000 MMK
TXN-AQLQ-64583706,11/15/2024 16:39,11/15/2024,2024-11,16,Friday,Ei Kyaw,25-34,Female,Government Employee,9765326033,Bago,Waw,Wave Money,iOS,Merchant Payment,51000,0,51000,Completed,Purchase at Total Energies
TXN-GQEP-55434839,10/30/2024 19:39,10/30/2024,2024-10,19,Wednesday,Ko Lwin,35-44,Male,Trader / Merchant,9497618472,Yangon,Hlaing,AYAPay,iOS,P2P Transfer,500000,0,500000,Completed,Money sent to family
TXN-PIUR-03993676,12/12/2024 9:46,12/12/2024,2024-12,9,Thursday,Phyo Lwin,25-34,Female,Student,9953564208,Yangon,Kamayut,Wave Money,Android,Bill Payment,72000,0,72000,Failed,Pay Electricity (YESC)
TXN-UYNG-37186085,12/14/2024 19:05,12/14/2024,2024-12,19,Saturday,Mg Moe,25-34,Female,Private Sector Employee,971204556,Bago,Tanatpin,Wave Money,iOS,Merchant Payment,108500,0,108500,Completed,Purchase at MPT
TXN-SVUP-26287986,1/11/2024 21:46,1/11/2024,2024-01,21,Thursday,Htet Lwin,25-34,Female,Private Sector Employee,9457621202,Yangon,Sanchaung,CB Pay,Feature Phone,P2P Transfer,76000,0,76000,Completed,Rent payment
TXN-QQZP-82356730,11/2/2024 17:03,11/2/2024,2024-11,17,Saturday,Zaw Aye,25-34,Male,Private Sector Employee,9420899358,Mandalay,Amarapura,AYAPay,Android,Bill Payment,37000,0,37000,Completed,Pay Water (YCDC)
TXN-IRSM-58573170,2/13/2024 18:01,2/13/2024,2024-02,18,Tuesday,Ei San,25-34,Male,Government Employee,9765354083,Yangon,Bahan,KBZPay,Android,Mobile Top-up,5000,0,5000,Completed,Atom (Telenor) top-up 1000 MMK
TXN-TGPV-64970633,2/5/2024 8:21,2/5/2024,2024-02,8,Monday,Kyaw Nyi,25-34,Female,Student,9984883755,Yangon,Mayangon,CB Pay,Android,Merchant Payment,11500,0,11500,Completed,Purchase at Total Energies
TXN-XOSU-32532165,12/4/2024 5:14,12/4/2024,2024-12,5,Wednesday,Wai Thant,25-34,Male,Factory Worker,9762614933,Yangon,Tamwe,CB Pay,Android,P2P Transfer,131500,1000,130500,Completed,Personal transfer
TXN-HHUF-92340473,11/17/2024 17:58,11/17/2024,2024-11,17,Sunday,Phyu Khaing,25-34,Male,Farmer,958086978,Yangon,Insein,CB Pay,Feature Phone,Merchant Payment,70500,0,70500,Completed,Purchase at Cathay Life Insurance
TXN-UMEN-17305430,7/2/2024 13:45,7/2/2024,2024-07,13,Tuesday,Pyae Myint,55+,Female,Business Owner,9432698485,Naypyitaw,Ottarathiri,OK Dollar,Android,Merchant Payment,7500,0,7500,Completed,Purchase at DKSH Myanmar
TXN-UCZR-97062330,3/15/2024 13:52,3/15/2024,2024-03,13,Friday,Wai Zaw,25-34,Female,Student,9964608106,Yangon,Sanchaung,AYAPay,Android,P2P Transfer,118000,0,118000,Completed,Transfer to Thu Mon
TXN-NOZE-86853491,11/28/2024 18:23,11/28/2024,2024-11,18,Thursday,Yee Khaing,35-44,Female,Student,9966384066,Mandalay,Patheingyi,AYAPay,Android,Bill Payment,200000,0,200000,Completed,Pay Electricity (YESC)
TXN-DEPN-44452767,1/15/2024 13:52,1/15/2024,2024-01,13,Monday,Daw Min,18-24,Female,Private Sector Employee,9732122816,Bago,Waw,Wave Money,Android,P2P Transfer,500000,0,500000,Completed,Personal transfer
TXN-ZMEW-22151242,12/12/2024 15:35,12/12/2024,2024-12,15,Thursday,Thet Khaing,25-34,Female,Business Owner,985832818,Mandalay,Patheingyi,KBZPay,Android,P2P Transfer,94000,0,94000,Completed,Rent payment
TXN-YIYZ-86792680,6/26/2024 18:12,6/26/2024,2024-06,18,Wednesday,Aung Lwin,35-44,Male,Factory Worker,9989305616,Pathein,Maubin,AYAPay,iOS,P2P Transfer,200000,0,200000,Completed,Payment for goods
TXN-LZGY-24428832,3/5/2024 9:36,3/5/2024,2024-03,9,Tuesday,Zaw Hlaing,55+,Female,Business Owner,983361386,Yangon,Kamayut,OK Dollar,Android,Mobile Top-up,7000,0,7000,Completed,MPT top-up 1000 MMK
TXN-SWKF-80440495,5/19/2024 5:10,5/19/2024,2024-05,5,Sunday,Myat Myint,25-34,Male,Private Sector Employee,9451809190,Pathein,Yegyi,Wave Money,iOS,Merchant Payment,69000,0,69000,Failed,Purchase at Myanmar Plaza
TXN-JLST-58720830,5/30/2024 16:09,5/30/2024,2024-05,16,Thursday,Wai Moe,18-24,Male,Student,9964245088,Yangon,Bahan,Wave Money,Android,P2P Transfer,296000,0,296000,Completed,Rent payment
TXN-NRVP-56022776,11/24/2024 15:21,11/24/2024,2024-11,15,Sunday,Nan Nge,25-34,Male,Trader / Merchant,9970878141,Yangon,Thingangyun,Wave Money,Android,P2P Transfer,44500,0,44500,Completed,Payment for goods
TXN-HTRX-85566470,7/20/2024 17:05,7/20/2024,2024-07,17,Saturday,Ma Lin,18-24,Female,Freelancer,9492053364,Mandalay,Maha Aungmye,Wave Money,iOS,Merchant Payment,89500,0,89500,Completed,Purchase at TMH Hospital
TXN-CQOO-53505310,9/24/2024 15:32,9/24/2024,2024-09,15,Tuesday,Nyein Nyi,18-24,Female,Trader / Merchant,980809969,Pathein,Pathein Township,Wave Money,Feature Phone,P2P Transfer,500000,0,500000,Completed,Money sent to family
TXN-HSVK-59177173,1/23/2024 8:42,1/23/2024,2024-01,8,Tuesday,Khin Thant,18-24,Male,Farmer,9982827229,Mandalay,Amarapura,AYAPay,Android,Cash Out,183000,1500,181500,Pending,ATM withdrawal
TXN-RIPE-84435644,7/7/2024 21:22,7/7/2024,2024-07,21,Sunday,Thida Zaw,45-54,Female,Government Employee,9421844989,Sittwe,Myebon,AYAPay,Android,P2P Transfer,106000,0,106000,Completed,Personal transfer
TXN-FRMU-18397853,3/17/2024 21:26,3/17/2024,2024-03,21,Sunday,Nyein Min,18-24,Female,Business Owner,9311843222,Mandalay,Amarapura,AYAPay,iOS,Bill Payment,200000,0,200000,Completed,Pay Government Fee
TXN-CTSH-21383512,12/28/2024 8:42,12/28/2024,2024-12,8,Saturday,Min Lin,25-34,Male,Business Owner,9972024286,Yangon,Hlaing,KBZPay,Feature Phone,Mobile Top-up,8500,0,8500,Completed,MPT top-up 1000 MMK
TXN-HOLI-45718382,6/22/2024 8:56,6/22/2024,2024-06,8,Saturday,Nan Oo,35-44,Female,Private Sector Employee,9954257991,Yangon,Mayangon,KBZPay,Android,P2P Transfer,29000,0,29000,Completed,Transfer to Thura Thant
TXN-OTAL-61439778,10/6/2024 12:55,10/6/2024,2024-10,12,Sunday,Thu Lwin,18-24,Female,Factory Worker,9960686508,Mawlamyine,Kyaikmaraw,OK Dollar,iOS,Bill Payment,140000,0,140000,Completed,Pay Internet (Fiber)
TXN-HUZJ-68815833,5/13/2024 18:25,5/13/2024,2024-05,18,Monday,Nyein Nyi,25-34,Male,Student,959818063,Yangon,Dagon,KBZPay,Feature Phone,Mobile Top-up,3000,0,3000,Completed,MPT top-up 3000 MMK
TXN-EOSI-89470173,5/22/2024 20:05,5/22/2024,2024-05,20,Wednesday,Wai Mon,25-34,Male,Business Owner,9764495621,Bago,Tanatpin,KBZPay,Android,Merchant Payment,68000,0,68000,Completed,Purchase at Grand Hantha Hotel
TXN-ZZYZ-91288784,4/14/2024 17:32,4/14/2024,2024-04,17,Sunday,Shwe Min,25-34,Male,Private Sector Employee,989066984,Pathein,Yegyi,AYAPay,Feature Phone,Merchant Payment,50500,0,50500,Failed,Purchase at City Mart Supermarket
TXN-DEYB-20109223,12/17/2024 17:12,12/17/2024,2024-12,17,Tuesday,Nan Hlaing,35-44,Male,Trader / Merchant,9251465669,Mandalay,Chanayethazan,Wave Money,Android,P2P Transfer,118000,0,118000,Completed,Rent payment
TXN-LIIY-88866788,11/23/2024 5:32,11/23/2024,2024-11,5,Saturday,Nge Htun,25-34,Male,Government Employee,988451848,Mandalay,Amarapura,KBZPay,iOS,Merchant Payment,63500,0,63500,Completed,Purchase at TMH Hospital
TXN-IYYJ-46684204,11/22/2024 19:43,11/22/2024,2024-11,19,Friday,Myo Myint,35-44,Female,Trader / Merchant,9315658804,Mandalay,Maha Aungmye,Wave Money,Android,P2P Transfer,30500,0,30500,Completed,Rent payment
TXN-QMHI-53232271,6/28/2024 16:54,6/28/2024,2024-06,16,Friday,Su Lay,18-24,Female,Freelancer,9263339521,Sittwe,Sittwe Township,Wave Money,Android,P2P Transfer,227000,0,227000,Failed,Payment for goods
TXN-IZJC-98009666,1/5/2024 17:06,1/5/2024,2024-01,17,Friday,Su Hlaing,55+,Female,Private Sector Employee,9319208678,Taunggyi,Hopong,KBZPay,Android,P2P Transfer,190500,0,190500,Completed,Rent payment
TXN-ZJVT-21430636,9/20/2024 2:20,9/20/2024,2024-09,2,Friday,Yee Thu,18-24,Male,Private Sector Employee,9985527636,Yangon,Dagon,KBZPay,Android,Merchant Payment,76500,0,76500,Completed,Purchase at DKSH Myanmar
TXN-WORV-82523911,6/22/2024 15:47,6/22/2024,2024-06,15,Saturday,Thura Oo,35-44,Female,Business Owner,952672885,Mandalay,Amarapura,KBZPay,Android,Merchant Payment,42500,0,42500,Completed,Purchase at Junction City Mall
TXN-HTDO-03720896,6/18/2024 6:28,6/18/2024,2024-06,6,Tuesday,Khin Nyi,25-34,Female,Private Sector Employee,9491593998,Yangon,Sanchaung,AYAPay,Android,P2P Transfer,204500,0,204500,Completed,Payment for goods
TXN-QJRW-43181758,3/2/2024 1:42,3/2/2024,2024-03,1,Saturday,Phyo Maung,25-34,Female,Business Owner,981253554,Taunggyi,Lawksawk,AYAPay,iOS,Merchant Payment,21000,0,21000,Completed,Purchase at AGD Bank
TXN-TGXT-95069521,3/24/2024 15:40,3/24/2024,2024-03,15,Sunday,Ko Thu,55+,Female,Government Employee,9256111780,Yangon,Thingangyun,KBZPay,Android,P2P Transfer,148000,0,148000,Completed,Personal transfer
TXN-BODW-44149572,6/24/2024 9:28,6/24/2024,2024-06,9,Monday,Thet Hlaing,18-24,Female,Freelancer,9427784872,Yangon,Mingaladon,AYAPay,Android,Cash Out,275000,2500,272500,Completed,ATM withdrawal
TXN-JUMM-17644644,5/24/2024 19:41,5/24/2024,2024-05,19,Friday,Soe Htun,18-24,Female,Freelancer,9444780774,Yangon,Bahan,KBZPay,iOS,P2P Transfer,172000,0,172000,Completed,Payment for goods
TXN-FWOS-73942924,1/19/2024 10:06,1/19/2024,2024-01,10,Friday,Naing Thu,18-24,Female,Business Owner,9984484631,Yangon,Mayangon,Wave Money,Android,P2P Transfer,287000,0,287000,Completed,Transfer to Nan Soe
TXN-SPBC-82425357,3/11/2024 3:36,3/11/2024,2024-03,3,Monday,Ma Soe,35-44,Male,Government Employee,9763564757,Yangon,Bahan,Wave Money,Android,Mobile Top-up,6000,0,6000,Completed,MPT top-up 5000 MMK
TXN-FYHJ-71081525,6/24/2024 13:56,6/24/2024,2024-06,13,Monday,Zaw Shwe,35-44,Male,Healthcare Worker,9310371837,Mawlamyine,Mawlamyine Township,OK Dollar,Android,Bill Payment,25500,0,25500,Failed,Pay School Fees
TXN-ERXC-25935892,5/3/2024 12:34,5/3/2024,2024-05,12,Friday,Zaw Moe,35-44,Male,Government Employee,9329163009,Yangon,Thingangyun,KBZPay,Feature Phone,Merchant Payment,35000,0,35000,Completed,Purchase at City Express Courier
TXN-IQUT-78096499,9/11/2024 10:34,9/11/2024,2024-09,10,Wednesday,Kyaw Aung,35-44,Female,Student,9437358573,Bago,Bago Township,KBZPay,Feature Phone,P2P Transfer,177000,0,177000,Completed,Rent payment
TXN-RFDD-84441126,8/28/2024 14:12,8/28/2024,2024-08,14,Wednesday,Pyae San,45-54,Female,Business Owner,988274485,Yangon,Insein,AYAPay,Android,Bill Payment,106500,0,106500,Completed,Pay Electricity (YESC)
TXN-LWVT-87547109,4/3/2024 17:45,4/3/2024,2024-04,17,Wednesday,Thu Nyi,18-24,Male,Private Sector Employee,9421181022,Mandalay,Amarapura,Wave Money,Feature Phone,Cash In,204000,0,204000,Completed,ATM cash in
TXN-YLVI-50096128,5/20/2024 18:15,5/20/2024,2024-05,18,Monday,Mg Zaw,45-54,Female,Business Owner,975865094,Yangon,Thingangyun,AYAPay,Feature Phone,Bill Payment,108000,0,108000,Completed,Pay Insurance Premium
TXN-NHQZ-08159885,10/5/2024 19:20,10/5/2024,2024-10,19,Saturday,Wai Lay,25-34,Female,Student,9975761228,Mandalay,Chanayethazan,KBZPay,iOS,Bill Payment,98500,0,98500,Completed,Pay Internet (Fiber)
TXN-SBEO-07303456,7/5/2024 17:09,7/5/2024,2024-07,17,Friday,Wai Zin,25-34,Female,Student,9447760049,Mandalay,Patheingyi,Wave Money,Feature Phone,P2P Transfer,143500,0,143500,Failed,Rent payment
TXN-JEPP-23114983,9/23/2024 9:49,9/23/2024,2024-09,9,Monday,Khin Oo,18-24,Male,Trader / Merchant,9314419693,Yangon,Insein,AYAPay,Android,Merchant Payment,31000,0,31000,Completed,Purchase at MAB Bank
TXN-RVNJ-45679424,7/3/2024 12:50,7/3/2024,2024-07,12,Wednesday,Khin Aye,35-44,Male,Freelancer,9319060480,Yangon,Sanchaung,KBZPay,Feature Phone,P2P Transfer,156500,0,156500,Completed,Payment for goods
TXN-ZLCP-59130361,4/28/2024 1:05,4/28/2024,2024-04,1,Sunday,Aye Naing,25-34,Female,Business Owner,9321686227,Yangon,Bahan,KBZPay,iOS,Mobile Top-up,7000,0,7000,Completed,Mytel top-up 2000 MMK
TXN-MIQY-65228897,12/12/2024 8:43,12/12/2024,2024-12,8,Thursday,Myat Aung,25-34,Male,Trader / Merchant,954259792,Yangon,Mayangon,OK Dollar,Android,Bill Payment,119500,0,119500,Completed,Pay Water (YCDC)
TXN-XCQN-42849357,3/3/2024 20:44,3/3/2024,2024-03,20,Sunday,Aung Kyaw,35-44,Male,Business Owner,955383388,Taunggyi,Hopong,KBZPay,Android,Merchant Payment,38000,0,38000,Completed,Purchase at AYA Bank
TXN-RLAN-39385681,12/4/2024 11:59,12/4/2024,2024-12,11,Wednesday,Phyu Htay,55+,Male,Trader / Merchant,9441046368,Mandalay,Aungmyaythazan,Wave Money,Feature Phone,Cash Out,443500,5500,438000,Completed,ATM withdrawal
TXN-QPDT-02560685,12/16/2024 18:43,12/16/2024,2024-12,18,Monday,Daw Hlaing,18-24,Female,Private Sector Employee,9333840460,Yangon,Mayangon,OK Dollar,Feature Phone,Cash Out,241500,2000,239500,Completed,ATM withdrawal
TXN-MZWE-58189190,12/12/2024 13:53,12/12/2024,2024-12,13,Thursday,Myat Tun,45-54,Male,Business Owner,9262983248,Yangon,Bahan,KBZPay,Feature Phone,Cash In,353000,0,353000,Failed,ATM cash in
TXN-PMLP-40291948,5/11/2024 15:08,5/11/2024,2024-05,15,Saturday,Aung Shwe,25-34,Female,Farmer,9337423122,Taunggyi,Lawksawk,OK Dollar,Android,P2P Transfer,180500,1000,179500,Completed,Money sent to family
TXN-UTAQ-17553640,11/12/2024 8:56,11/12/2024,2024-11,8,Tuesday,Ma Htay,25-34,Female,Business Owner,9432330604,Pathein,Yegyi,Wave Money,Android,Cash Out,80000,1000,79000,Completed,ATM withdrawal
TXN-PRBG-18766599,10/6/2024 6:48,10/6/2024,2024-10,6,Sunday,Daw Nge,25-34,Male,Trader / Merchant,9979880817,Mawlamyine,Kyaikmaraw,CB Pay,Feature Phone,Bill Payment,176500,0,176500,Completed,Pay Insurance Premium
TXN-OXLR-03654379,1/10/2024 19:57,1/10/2024,2024-01,19,Wednesday,Thida Aye,25-34,Female,Business Owner,9494908277,Yangon,Insein,KBZPay,iOS,P2P Transfer,255000,0,255000,Completed,Rent payment
TXN-SFBF-40451746,7/25/2024 10:10,7/25/2024,2024-07,10,Thursday,Myo Thu,25-34,Female,Student,9251117518,Yangon,Insein,AYAPay,Android,Merchant Payment,44500,0,44500,Pending,Purchase at TMH Hospital
TXN-YEGE-76454155,8/2/2024 14:28,8/2/2024,2024-08,14,Friday,Thu Wai,18-24,Male,Student,9734212309,Taunggyi,Taunggyi Township,Wave Money,Android,Merchant Payment,115500,0,115500,Completed,Purchase at City Express Courier
TXN-HQJE-39722792,9/2/2024 19:44,9/2/2024,2024-09,19,Monday,Aung Moe,45-54,Male,Trader / Merchant,9260220502,Yangon,Dagon,AYAPay,Android,Cash In,578000,0,578000,Completed,Cash deposit at agent
TXN-YKPG-95628784,1/22/2024 18:33,1/22/2024,2024-01,18,Monday,Htet Soe,35-44,Male,Government Employee,9335561681,Mandalay,Patheingyi,Wave Money,Feature Phone,P2P Transfer,84000,0,84000,Completed,Money sent to family
TXN-EGJT-61959684,12/23/2024 8:29,12/23/2024,2024-12,8,Monday,Daw Wai,35-44,Female,Student,9499548995,Dawei,Yebyu,AYAPay,Android,Cash In,609000,0,609000,Completed,Cash deposit at agent
TXN-IEHF-97561010,5/24/2024 8:53,5/24/2024,2024-05,8,Friday,Daw San,18-24,Female,Private Sector Employee,975583034,Mandalay,Aungmyaythazan,Wave Money,Android,P2P Transfer,69500,0,69500,Completed,Rent payment
TXN-STWJ-26455959,7/29/2024 20:22,7/29/2024,2024-07,20,Monday,Thet Kyaw,45-54,Male,Business Owner,972727857,Yangon,Sanchaung,KBZPay,Android,Merchant Payment,32500,0,32500,Completed,Purchase at KBZ Bank
TXN-QGIF-28034164,7/10/2024 13:50,7/10/2024,2024-07,13,Wednesday,Pyae Nge,18-24,Female,Trader / Merchant,9259962914,Yangon,Bahan,KBZPay,Android,Merchant Payment,31500,0,31500,Completed,Purchase at Pun Hlaing Hospital
TXN-XBAH-22881524,2/12/2024 8:43,2/12/2024,2024-02,8,Monday,Shwe Naing,25-34,Male,Business Owner,9952357845,Yangon,Thingangyun,CB Pay,Feature Phone,P2P Transfer,218500,1000,217500,Completed,Personal transfer
TXN-MMDB-01818425,12/15/2024 9:13,12/15/2024,2024-12,9,Sunday,Phyu Aye,18-24,Female,Trader / Merchant,9330943533,Taunggyi,Hopong,KBZPay,Android,P2P Transfer,223500,0,223500,Completed,Transfer to Ko Lwin
TXN-UHQA-35515750,9/14/2024 4:58,9/14/2024,2024-09,4,Saturday,Aye Thu,18-24,Female,Private Sector Employee,9312149587,Mandalay,Patheingyi,Wave Money,Android,P2P Transfer,33000,0,33000,Failed,Personal transfer
TXN-NOEN-73651735,5/23/2024 18:21,5/23/2024,2024-05,18,Thursday,Nan Aung,25-34,Female,Student,9961792171,Mandalay,Amarapura,AYAPay,Android,Bill Payment,80000,0,80000,Completed,Pay Water (YCDC)
TXN-CBEW-12407965,8/3/2024 11:35,8/3/2024,2024-08,11,Saturday,Phyu Zaw,18-24,Male,Private Sector Employee,9732459928,Mawlamyine,Mudon,CB Pay,iOS,P2P Transfer,78500,0,78500,Completed,Personal transfer
TXN-WBDC-45104742,8/6/2024 17:49,8/6/2024,2024-08,17,Tuesday,Myo Kyaw,18-24,Female,Business Owner,9499583219,Dawei,Yebyu,Wave Money,Android,Merchant Payment,21000,0,21000,Completed,Purchase at Mytel
TXN-EMJD-61822728,7/31/2024 16:25,7/31/2024,2024-07,16,Wednesday,Su Htay,35-44,Male,Freelancer,9970227846,Mawlamyine,Mudon,KBZPay,Android,Mobile Top-up,20000,0,20000,Completed,MPT top-up 5000 MMK
TXN-EHBL-42591270,7/21/2024 17:29,7/21/2024,2024-07,17,Sunday,Kyaw Aung,45-54,Female,Government Employee,9965140369,Pathein,Yegyi,KBZPay,Android,Bill Payment,24500,0,24500,Completed,Pay Insurance Premium
TXN-LSXE-01317399,6/3/2024 19:19,6/3/2024,2024-06,19,Monday,Min Tun,55+,Female,Government Employee,980276212,Yangon,Mayangon,KBZPay,Feature Phone,Mobile Top-up,9000,0,9000,Completed,Atom (Telenor) top-up 10000 MMK
